location,year,month,min_mint,mean_mint,mean_maxt,avg_t,cum_radn,cum_rain,above_32,above_35,mean_vpd,mean_rh
harrisburg_neerec,1992,june,9.63,18.145666666666667,28.186,23.16583333333333,649.27,148.03,4,0,0.619433065217478,77.96866666666666
harrisburg_neerec,1992,july,18.2,22.066774193548387,31.627741935483872,26.84725806451613,683.2,139.99,15,1,0.812277517543012,77.28387096774193
harrisburg_neerec,1992,august,11.47,18.473870967741934,29.028709677419354,23.751290322580644,605.21,88.55,1,0,0.72015372155512,75.14612903225806
harrisburg_neerec,1992,september,7.07,16.505333333333333,28.875666666666667,22.6905,462.87,79.63,10,0,0.8375848186250386,70.03266666666667
harrisburg_neerec,1993,april,-0.8,8.034666666666666,19.153,13.593833333333333,467.21,135.7,0,0,0.3238210486046019,79.42066666666666
harrisburg_neerec,1993,may,8.77,14.449354838709677,25.08967741935484,19.769516129032258,611.01,112.49,0,0,0.4846688349741995,78.84096774193549
harrisburg_neerec,1993,june,10.09,19.955666666666666,29.717666666666666,24.836666666666666,642.37,88.44,3,0,0.695969214580444,77.93433333333333
harrisburg_neerec,1993,july,22.15,24.060645161290324,35.84225806451613,29.951451612903224,761.02,27.650000000000002,31,19,1.520508776806976,64.5316129032258
harrisburg_neerec,1993,august,16.84,22.879354838709677,34.78064516129032,28.830000000000002,622.61,89.01,25,17,1.4364118116964968,64.71774193548387
harrisburg_neerec,1993,september,8.52,15.524,29.037666666666667,22.280833333333334,486.36,123.61,5,1,0.9022537274990733,67.07933333333334
harrisburg_neerec,1994,april,-1.55,10.493333333333334,22.808333333333334,16.650833333333335,623.98,103.64999999999999,0,0,0.41164179494837366,78.49766666666666
harrisburg_neerec,1994,may,4.35,13.36225806451613,24.86,19.111129032258063,705.09,66.87,0,0,0.5258166650625153,76.38322580645162
harrisburg_neerec,1994,june,18.4,21.677666666666667,30.301333333333332,25.9895,686.25,172.15,6,0,0.6606049473738206,80.575
harrisburg_neerec,1994,july,16.21,21.433225806451613,29.90516129032258,25.669193548387096,668.71,151.28,3,0,0.6292943924229477,80.66548387096775
harrisburg_neerec,1994,august,12.57,19.204838709677418,31.46483870967742,25.33483870967742,663.21,55.92,15,0,1.0354815981914252,68.29193548387097
harrisburg_neerec,1994,september,7.32,14.593666666666667,29.185000000000002,21.889333333333333,551.1800000000001,52.56,7,0,0.9765433087941294,63.67333333333333
harrisburg_neerec,1995,april,-0.18,9.283,22.358999999999998,15.821,592.49,132.87,0,0,0.4732041763490769,73.463
harrisburg_neerec,1995,may,5.03,15.494516129032258,26.420967741935485,20.95774193548387,608.62,124.96,0,0,0.5719176829879806,77.25677419354838
harrisburg_neerec,1995,june,13.51,19.078,29.785666666666668,24.431833333333334,684.93,84.26,2,0,0.8432529636712838,72.587
harrisburg_neerec,1995,july,15.57,22.323548387096775,32.92290322580645,27.62322580645161,700.86,146.78,23,4,1.05569798537143,71.99129032258064
harrisburg_neerec,1995,august,17.97,23.366451612903226,35.56161290322581,29.464032258064517,693.66,52.489999999999995,30,18,1.5011416773043782,63.88516129032258
harrisburg_neerec,1995,september,5.01,15.570333333333334,29.472,22.521166666666666,493.57,48.85,10,0,1.153102382133757,58.594
harrisburg_neerec,1996,april,-0.7,6.944333333333334,20.652333333333335,13.798333333333334,558.42,99.63,0,0,0.4459372733564209,71.69833333333334
harrisburg_neerec,1996,may,3.93,17.204838709677418,28.148064516129033,22.676451612903225,681.11,100.35,8,0,0.7452012498452933,73.83774193548388
harrisburg_neerec,1996,june,13.63,19.757666666666665,30.891666666666666,25.324666666666666,695.4300000000001,119.47,14,2,0.9576749890485737,71.27366666666667
harrisburg_neerec,1996,july,17.08,21.666451612903227,33.88709677419355,27.776774193548388,674.57,105.97,24,11,1.3922556811119633,63.08806451612903
harrisburg_neerec,1996,august,17.78,21.32677419354839,33.26387096774194,27.295322580645163,659.98,44.95,24,7,1.3671792944600607,62.73
harrisburg_neerec,1996,september,7.97,16.499,28.849,22.674,529.41,146.95,9,2,0.9765622783151289,65.91433333333333
harrisburg_neerec,1997,april,-0.56,6.765666666666666,18.738666666666667,12.752166666666666,575.03,193.66,0,0,0.3274750716907183,77.472
harrisburg_neerec,1997,may,5.78,12.308064516129033,24.184193548387096,18.246129032258064,697.74,116.92,0,0,0.4686084453226173,76.62709677419355
harrisburg_neerec,1997,june,13.62,18.963333333333335,28.142666666666667,23.553,660.19,114.32000000000001,2,0,0.5356372594636053,81.77833333333334
harrisburg_neerec,1997,july,15.35,21.93967741935484,32.08548387096774,27.01258064516129,767.41,49.67,16,3,0.8811940731779375,75.6474193548387
harrisburg_neerec,1997,august,14.47,20.329677419354837,31.625806451612902,25.97774193548387,659.62,97.17999999999999,12,4,1.0005931950235218,70.2141935483871
harrisburg_neerec,1997,september,9.33,16.566333333333333,29.768333333333334,23.167333333333332,543.77,81.46,9,3,1.0338162616803825,64.39033333333333
harrisburg_neerec,1998,april,2.1,9.326,20.976,15.151,571.43,109.42,0,0,0.4098685319304234,76.095
harrisburg_neerec,1998,may,8.62,17.21516129032258,28.72935483870968,22.97225806451613,720.35,74.25,5,0,0.7258625683593101,74.63451612903226
harrisburg_neerec,1998,june,11.88,21.598,33.775666666666666,27.686833333333333,727.9,43.26,23,14,1.3904950552578983,64.092
harrisburg_neerec,1998,july,21.26,24.145806451612902,35.06774193548387,29.606774193548386,655.12,144.59,23,18,1.453163691528978,66.50483870967741
harrisburg_neerec,1998,august,18.64,21.23,33.046451612903226,27.13822580645161,661.14,83.84,21,7,1.1619304240550927,68.31967741935483
harrisburg_neerec,1998,september,13.11,20.093333333333334,33.879666666666665,26.9865,552.81,25.13,24,12,1.6095429934157561,55.31066666666667
harrisburg_neerec,1999,april,1.26,11.697666666666667,22.919,17.308333333333334,536.94,129.54,0,0,0.4271382862910281,77.984
harrisburg_neerec,1999,may,8.85,14.690645161290323,26.498709677419356,20.594677419354838,703.57,95.97000000000001,0,0,0.5980421446856671,75.04451612903226
harrisburg_neerec,1999,june,14.04,20.384,30.368666666666666,25.376333333333335,658.91,120.3,9,0,0.8878263302199693,72.43133333333333
harrisburg_neerec,1999,july,14.76,22.986129032258063,35.11354838709678,29.04983870967742,762.38,40.769999999999996,26,16,1.5565036370294025,62.31483870967742
harrisburg_neerec,1999,august,16.27,21.291290322580647,35.89645161290323,28.593870967741935,719.05,27.49,29,19,2.137995034516347,45.582903225806454
harrisburg_neerec,1999,september,8.43,16.937333333333335,31.495333333333335,24.216333333333335,577.34,34.84,14,6,1.7825017697024728,42.23166666666667
harrisburg_neerec,2000,april,2.14,8.233,21.398,14.8155,569.63,94.48,0,0,0.48404478065236817,70.87933333333334
harrisburg_neerec,2000,may,8.04,16.08258064516129,27.198709677419355,21.640645161290323,604.92,168.85,1,0,0.6146687938413996,76.04967741935484
harrisburg_neerec,2000,june,10.55,19.277,30.352,24.8145,623.97,102.39,11,1,0.9057985678999849,71.227
harrisburg_neerec,2000,july,15.96,21.614193548387096,34.659032258064514,28.136612903225807,731.67,33.2,23,15,1.6059769854628418,58.58483870967742
harrisburg_neerec,2000,august,18.6,23.872258064516128,38.332903225806454,31.10258064516129,700.55,14.65,31,26,2.5985824799879387,43.73096774193549
harrisburg_neerec,2000,september,6.54,18.185333333333332,31.947333333333333,25.066333333333333,533.53,52.96,16,7,1.6101506918795563,51.967
harrisburg_neerec,2001,april,0.27,12.880666666666666,24.360666666666667,18.620666666666665,581.78,43.879999999999995,0,0,0.5112593547195315,75.62933333333334
harrisburg_neerec,2001,may,9.01,15.24741935483871,27.260967741935485,21.254193548387097,686.1,119.9,0,0,0.7117972770806381,71.80387096774194
harrisburg_neerec,2001,june,13.73,18.931333333333335,31.116333333333333,25.023833333333332,739.05,56.62,11,2,1.0931602694374463,65.88433333333333
harrisburg_neerec,2001,july,16.48,22.94258064516129,35.590322580645164,29.266451612903225,700.41,63.09,29,21,1.6225959977570614,60.12709677419355
harrisburg_neerec,2001,august,16.37,22.543548387096774,34.869354838709675,28.706451612903226,622.68,45.57,26,16,1.6629981143055657,58.26838709677419
harrisburg_neerec,2001,september,7.52,16.276333333333334,29.84,23.05816666666667,563.8,58.8,10,2,1.1182271412026226,59.731
harrisburg_neerec,2002,april,-0.88,11.341333333333333,22.758,17.049666666666667,574.18,54.69,0,0,0.37130654031202176,80.508
harrisburg_neerec,2002,may,5.79,13.858387096774194,24.956451612903226,19.40741935483871,627.22,122.03,0,0,0.4722399358522642,78.7816129032258
harrisburg_neerec,2002,june,14.71,19.502333333333333,30.538,25.020166666666668,749.63,57.68,8,0,0.8300887182129117,73.845
harrisburg_neerec,2002,july,18.91,22.63483870967742,32.376451612903224,27.50564516129032,680.31,116.23,19,3,0.9568288209012429,74.57129032258065
harrisburg_neerec,2002,august,15.56,21.660645161290322,32.51870967741935,27.08967741935484,671.92,92.03,16,6,1.0486627727279083,71.04645161290323
harrisburg_neerec,2002,september,8.73,18.089,30.344666666666665,24.216833333333334,514.85,147.7,12,5,1.0211106620609303,67.81666666666666
harrisburg_neerec,2003,april,1.55,9.988666666666667,22.770666666666667,16.379666666666665,613.04,71.88,0,0,0.4550803834856063,75.758
harrisburg_neerec,2003,may,10.31,15.816451612903226,26.260322580645163,21.038387096774194,631.15,255.55,0,0,0.505833668333857,79.25548387096774
harrisburg_neerec,2003,june,11.37,17.640333333333334,27.851333333333333,22.745833333333334,666.43,101.98,3,0,0.5890008046028704,78.59166666666667
harrisburg_neerec,2003,july,17.06,21.808387096774194,32.16516129032258,26.98677419354839,712.5600000000001,109.25,17,4,0.9684293065790279,73.01322580645162
harrisburg_neerec,2003,august,18.26,22.13935483870968,33.09967741935484,27.61951612903226,651.2,72.77,19,9,1.0637719907228034,71.77354838709677
harrisburg_neerec,2003,september,5.98,15.449333333333334,27.543333333333333,21.496333333333332,547.01,79.66,2,0,0.7699207347002918,69.39066666666666
harrisburg_neerec,2004,april,1.9,9.394,21.459,15.4265,598.15,149.91,0,0,0.433019444560317,74.718
harrisburg_neerec,2004,may,6.51,17.028387096774193,27.09,22.059193548387096,617.38,119.05,0,0,0.511444958849302,81.05870967741936
harrisburg_neerec,2004,june,14.07,19.935666666666666,29.438,24.686833333333333,665.49,92.31,2,0,0.7165241270213286,76.82866666666666
harrisburg_neerec,2004,july,14.84,21.363870967741935,31.019354838709678,26.191612903225806,678.62,91.61,11,4,0.8267038388912784,76.11645161290323
harrisburg_neerec,2004,august,12,19.22,30.734516129032258,24.97725806451613,655.13,88.58,12,2,0.984147784995527,68.86774193548388
harrisburg_neerec,2004,september,12.08,17.133,31.184333333333335,24.158666666666665,585.43,3.63,11,0,1.2551900675326977,57.931666666666665
harrisburg_neerec,2005,april,2.28,9.671333333333333,21.312,15.491666666666667,580.28,130.6,0,0,0.3961218361491055,77.13333333333334
harrisburg_neerec,2005,may,3.68,13.640967741935484,25.90741935483871,19.774193548387096,763.21,17.8,0,0,0.6408730305088629,72.01290322580645
harrisburg_neerec,2005,june,15.2,20.033666666666665,32.15833333333333,26.096,730.3,52.15,14,6,1.1401939128324365,67.31733333333334
harrisburg_neerec,2005,july,17.17,21.91967741935484,32.86838709677419,27.394032258064517,690.78,109.6,21,6,1.1775112904237817,68.05193548387096
harrisburg_neerec,2005,august,18.97,23.616774193548387,35.69129032258065,29.654032258064515,668.49,82.01,28,23,1.695779553621593,60.218709677419355
harrisburg_neerec,2005,september,7.49,19.199333333333332,32.54366666666667,25.8715,568.76,88.63,20,5,1.280433510713041,62.309333333333335
harrisburg_neerec,2006,april,1.4,12.447333333333333,25.189,18.818166666666666,609.17,83.36,1,0,0.6199627621139286,71.887
harrisburg_neerec,2006,may,8.32,15.834193548387097,27.202903225806452,21.518548387096775,658.76,100.94,6,0,0.6795975678387263,74.42645161290322
harrisburg_neerec,2006,june,15.62,19.99266666666667,32.74033333333333,26.366500000000002,755.38,72.97,17,7,1.322507502768936,61.75533333333333
harrisburg_neerec,2006,july,16.54,22.47774193548387,34.94096774193548,28.70935483870968,736.09,88.9,22,17,1.6400114175761376,58.870322580645166
harrisburg_neerec,2006,august,17.57,22.51967741935484,34.80870967741935,28.664193548387097,669.1,82.11,25,16,1.4818635742016804,63.01548387096774
harrisburg_neerec,2006,september,8.74,15.468333333333334,28.454333333333334,21.961333333333332,536.67,116.95,5,0,0.9194403713432073,65.92366666666666
harrisburg_neerec,2007,april,-4.77,7.805666666666667,20.093666666666667,13.949666666666667,642.96,79.74,0,0,0.4412516612600033,72.386
harrisburg_neerec,2007,may,7.97,16.626129032258063,27.738387096774193,22.18225806451613,672.32,65.1,0,0,0.7444603790853934,71.8541935483871
harrisburg_neerec,2007,june,16.97,20.332333333333334,31.884333333333334,26.108333333333334,687.96,106.61,17,0,1.1202965746793234,67.18366666666667
harrisburg_neerec,2007,july,15.82,20.766451612903225,31.822580645161292,26.294516129032257,705.17,59.69,17,3,1.0547614053378689,69.44322580645161
harrisburg_neerec,2007,august,20.52,24.618387096774192,37.76516129032258,31.191774193548387,699.87,16.88,31,26,2.246645606282958,50.961612903225806
harrisburg_neerec,2007,september,11.72,18.91133333333333,30.451666666666668,24.6815,485.69,116.84,10,1,1.0461562331517544,66.269
harrisburg_neerec,2008,april,0.84,8.901,20.077666666666666,14.489333333333333,518.86,209.28,0,0,0.30078701030980043,81.552
harrisburg_neerec,2008,may,6.34,14.38774193548387,25.350645161290323,19.8691935483871,661.61,142.51,0,0,0.46043876980699733,79.69387096774193
harrisburg_neerec,2008,june,17.96,20.761,30.303333333333335,25.532166666666665,735.66,54.940000000000005,2,0,0.7927270704867586,75.61166666666666
harrisburg_neerec,2008,july,16.65,21.511935483870968,32.82516129032258,27.168548387096774,735.21,66.94,20,6,1.1349651714630868,68.75064516129032
harrisburg_neerec,2008,august,15.92,20.84483870967742,31.73,26.28741935483871,624.66,97.7,13,6,1.0810547515897524,68.91935483870968
harrisburg_neerec,2008,september,11.89,17.462333333333333,29.088,23.275166666666667,494.03,93.41,5,2,0.8298417151022149,71.33066666666667
harrisburg_neerec,2009,april,-0.34,9.065,20.752333333333333,14.908666666666667,554.29,147.42,0,0,0.3902146830348767,76.681
harrisburg_neerec,2009,may,7.26,15.29,24.746451612903225,20.018225806451614,603.33,225.1,0,0,0.3905204301131245,83.19354838709677
harrisburg_neerec,2009,june,11.97,20.580333333333332,30.747333333333334,25.663833333333333,742.6800000000001,104.8,13,0,0.6981384535444438,79.16633333333333
harrisburg_neerec,2009,july,15.19,20.31741935483871,29.801935483870967,25.059677419354838,628.3,204.47,7,0,0.7270897780304565,77.40967741935484
harrisburg_neerec,2009,august,14.37,19.91774193548387,29.68709677419355,24.802419354838708,695.04,81.3,4,0,0.6781928727335406,78.00774193548386
harrisburg_neerec,2009,september,9.01,17.602666666666668,26.883666666666667,22.243166666666667,426.59,176.18,0,0,0.5069040951873024,80.95166666666667
harrisburg_neerec,2010,april,4.1,11.202666666666667,23.343666666666667,17.27316666666667,636.52,120.92,0,0,0.48222740796886593,75.309
harrisburg_neerec,2010,may,7.9,16.95709677419355,26.899677419354838,21.928387096774195,669.89,178.88,0,0,0.5089950064560587,80.64354838709677
harrisburg_neerec,2010,june,18.1,22.617,32.148666666666664,27.382833333333334,743.96,38.5,16,2,0.8207568122892306,77.702
harrisburg_neerec,2010,july,16.79,23.202903225806452,32.946774193548386,28.07483870967742,761.36,137.43,23,3,1.000181410253736,73.69580645161291
harrisburg_neerec,2010,august,16.18,23.818709677419356,35.75419354838709,29.786451612903225,707.66,25.55,29,21,1.5401933853862093,63.08129032258064
harrisburg_neerec,2010,september,10.64,18.183,31.775333333333332,24.979166666666668,556.79,42.97,17,7,1.3603910908557684,57.733666666666664
harrisburg_neerec,2011,april,1.21,11.234,23.719,17.4765,539.43,253.68,0,0,0.440966480482037,77.40233333333333
harrisburg_neerec,2011,may,6.07,14.170322580645161,24.919354838709676,19.544838709677418,640.28,237.65,0,0,0.43735809060928377,80.78193548387097
harrisburg_neerec,2011,june,19.48,21.937333333333335,32.620666666666665,27.279,739.04,55.72,22,0,0.942291785949804,74.106
harrisburg_neerec,2011,july,20.08,23.880967741935482,35.10322580645161,29.49209677419355,761.46,52.11,28,15,1.3033790957700964,68.78935483870967
harrisburg_neerec,2011,august,18.38,22.97,34.90677419354839,28.938387096774193,646.58,71.57,27,11,1.4389452060463406,64.47870967741936
harrisburg_neerec,2011,september,9.42,15.696333333333333,29.362666666666666,22.5295,543.85,63.56,7,4,1.1614958094236774,58.53333333333333
harrisburg_neerec,2012,april,3.28,11.802666666666667,23.18166666666667,17.492166666666666,615.4,32.18,0,0,0.46895887390696817,76.07466666666667
harrisburg_neerec,2012,may,11.28,17.386451612903226,28.745483870967742,23.065967741935484,719.32,54.75,5,0,0.811028415424862,71.51774193548387
harrisburg_neerec,2012,june,12.03,18.717333333333332,32.25566666666667,25.4865,777.48,57.03,16,6,1.3240944031950468,61.215666666666664
harrisburg_neerec,2012,july,21.75,24.37483870967742,36.4883870967742,30.43161290322581,736.45,41.81,26,23,1.8752818337465653,58.53774193548387
harrisburg_neerec,2012,august,16.41,21.981935483870966,35.464193548387094,28.723064516129032,662.49,45.47,27,21,1.984592246873299,50.09548387096774
harrisburg_neerec,2012,september,9.1,17.628666666666668,29.232,23.430333333333333,531.69,136.74,7,4,0.8789368957961821,69.45666666666666
harrisburg_neerec,2013,april,1.66,8.710333333333333,20.718333333333334,14.714333333333332,535.56,147.85,0,0,0.3525639847468782,78.40366666666667
harrisburg_neerec,2013,may,1.05,14.729354838709677,24.642903225806453,19.686129032258066,661.28,213.32999999999998,0,0,0.4467461601080378,80.6683870967742
harrisburg_neerec,2013,june,14.38,19.966333333333335,30.389666666666667,25.178,715.8100000000001,82.41,9,1,0.7714910677331469,76.241
harrisburg_neerec,2013,july,16.01,20.416774193548388,31.294516129032257,25.855645161290322,704.6800000000001,96.26,14,2,0.9080945901673542,72.94129032258064
harrisburg_neerec,2013,august,13.4,20.901290322580646,31.27,26.085645161290323,621.17,87.38,14,3,0.8853491957148305,74.62096774193549
harrisburg_neerec,2013,september,10.75,18.604333333333333,31.427666666666667,25.016000000000002,554.38,49.85,14,4,1.19209035681184,63.34133333333333
harrisburg_neerec,2014,april,-0.54,9.301,21.565,15.433,551.32,137.16,0,0,0.42590857489879125,75.481
harrisburg_neerec,2014,may,4.66,15.321935483870968,25.811612903225807,20.566774193548387,665.6,124.55,0,0,0.5397515385448003,77.91483870967743
harrisburg_neerec,2014,june,14.31,20.887333333333334,29.249666666666666,25.0685,635.67,211.91,1,0,0.5699016586391458,82.18599999999999
harrisburg_neerec,2014,july,14.97,19.003548387096775,29.423870967741937,24.213709677419356,716.34,58.42,6,0,0.7531547168737956,75.1416129032258
harrisburg_neerec,2014,august,17.3,21.967741935483872,33.865806451612904,27.916774193548388,694.31,46.11,22,13,1.302735730959248,65.73967741935483
harrisburg_neerec,2014,september,10.3,17.412333333333333,29.769333333333336,23.590833333333332,519.6,42.36,8,4,1.0049136141442911,66.06033333333333
harrisburg_neerec,2015,april,3.59,11.257333333333333,22.405666666666665,16.8315,505.41,132.66,0,0,0.4110223197276981,77.77333333333333
harrisburg_neerec,2015,may,7.5,16.294838709677418,25.824516129032258,21.059677419354838,605.5,160.9,0,0,0.48098716483732495,80.08806451612904
harrisburg_neerec,2015,june,13.41,21.248333333333335,30.72833333333333,25.988333333333333,718.75,54.660000000000004,11,0,0.7822215873300635,76.96
harrisburg_neerec,2015,july,19.85,23.830000000000002,33.67,28.75,708.47,112.17,24,11,1.0700847256024635,73.62096774193549
harrisburg_neerec,2015,august,14.13,20.414516129032258,32.48193548387097,26.448225806451614,684.42,97.66,16,6,1.0967403626004102,68.59903225806451
harrisburg_neerec,2015,september,10.48,18.054666666666666,30.951666666666668,24.503166666666665,552.87,42.53,11,6,1.1675651971288192,62.99066666666667
harrisburg_neerec,2016,april,3.47,10.687666666666667,21.835,16.261333333333333,566.62,163.9,0,0,0.3892985409151847,78.576
harrisburg_neerec,2016,may,8.38,14.653225806451612,24.82483870967742,19.739032258064515,667.48,167.85,0,0,0.5034357701235317,77.6958064516129
harrisburg_neerec,2016,june,16.73,21.477,30.913666666666668,26.195333333333334,756.02,50.22,11,0,0.7873100455106674,76.95833333333333
harrisburg_neerec,2016,july,19.24,23.702903225806452,32.93645161290323,28.31967741935484,704.74,101.88,21,6,0.9934810289111188,74.58354838709677
harrisburg_neerec,2016,august,17.73,23.315161290322582,31.678064516129034,27.496612903225806,596.34,131.29,18,5,0.8083955557620043,78.74258064516128
harrisburg_neerec,2016,september,11.34,19.704,31.669666666666668,25.686833333333333,597.8,41.51,17,2,1.0236112084364857,69.09366666666666
harrisburg_neerec,2017,april,4.04,12.139,24.077666666666666,18.108333333333334,546.26,195.39,0,0,0.5049363113753415,75.63
harrisburg_neerec,2017,may,8.08,14.843225806451613,26.316774193548387,20.58,696.22,126.74,0,0,0.6226751139689514,74.2483870967742
harrisburg_neerec,2017,june,14.92,19.898666666666667,30.080333333333332,24.9895,694.38,102.2,7,0,0.7919295384436965,74.89366666666666
harrisburg_neerec,2017,july,16.39,22.566774193548387,33.09516129032258,27.830967741935485,765.6,110.05,21,9,1.171006526951631,69.40774193548387
harrisburg_neerec,2017,august,15.6,20.563870967741934,30.864193548387096,25.714032258064517,560.89,155.42000000000002,10,1,0.9876703647365631,70.18548387096774
harrisburg_neerec,2017,september,11.05,17.598,29.877,23.7375,570.45,19.73,12,0,1.002203827827309,66.133
